,HTML,TAG,TC,LTC,TG,P,CTTD,CTTDs
59,"<li><a href=""http://news.okezone.com/"">Home</a></li>","['li', 'a']",0,1,4,0,4.5,3.15
60,"<li><a href=""http://news.okezone.com/nasional/"">Nasional</a></li>","['li', 'a']",0,1,4,0,4.5,4.05
61,"<li><a href=""http://news.okezone.com/megapolitan/"">Megapolitan</a></li>","['li', 'a']",0,1,4,0,4.5,4.5
62,"<li><a href=""http://news.okezone.com/international/"">International</a></li>","['li', 'a']",0,1,4,0,4.5,4.5
63,"<li><a href=""http://news.okezone.com/nusantara/"">Nusantara</a></li>","['li', 'a']",0,1,4,0,4.5,4.5
64,"<li><a href=""http://news.okezone.com/kampus/"">Kampus</a></li>","['li', 'a']",0,1,4,0,4.5,4.5
65,"<li><a href=""http://news.okezone.com/autos/"">Autos</a></li>","['li', 'a']",0,1,4,0,4.5,4.6
66,"<li><a href=""http://news.okezone.com/tokoh/"">Tokoh</a></li>","['li', 'a']",0,1,4,0,4.5,4.7
67,"<li><a href=""http://news.okezone.com/roadtoaussie"">Road To Aussie</a></li>","['li', 'a']",0,3,4,0,5.5,4.9
68,"<li><a href=""http://rubik.okezone.com/hashtag/Opini"">Opini</a></li>","['li', 'a']",0,1,4,0,4.5,4.7
69,"<li><a href=""http://news.okezone.com/foto/"">Foto</a></li>","['li', 'a']",0,1,4,0,4.5,4.6
70,"<li><a href=""http://news.okezone.com/video/"">Video</a></li>","['li', 'a']",0,1,4,0,4.5,4.05
71,"<li><a href=""http://news.okezone.com/index"">Indeks</a></li>","['li', 'a']",0,1,4,0,4.5,3.15
72,,[],0,0,1,0,0.0,1.35
73,,[],0,0,1,0,0.0,0.45
74,,[],0,0,1,0,0.0,0.0
75,,[],0,0,1,0,0.0,0.0
76,,[],0,0,1,0,0.0,0.0
77,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.0
78,"<div class=""container container-tothetop-nav""></div>",['div'],0,0,1,0,0.0,0.0
79,"<div id=""div-gpt-ad-1470137613249-0""></div>",['div'],0,0,1,0,0.0,0.0
80,,[],0,0,0,0,0.0,0.0
81,,[],0,0,1,0,0.0,0.0
82,,[],0,0,1,0,0.0,0.0
83,"<div class=""container container-top-nav""></div>",['div'],0,0,1,0,0.0,0.0
84,"<div class=""top-head-nav""></div>",['div'],0,0,1,0,0.0,0.0
85,"<aside class=""swiper-section heads""></aside>",['aside'],0,0,1,0,0.0,0.0
86,"<div class=""horizon-swiper basic""></div>",['div'],0,0,1,0,0.0,0.25
87,"<div class=""horizon-item""></div>",['div'],0,0,1,0,0.0,0.75
88,"<a href=""http://www.okezone.com/"">Okezone.com</a>",['a'],0,1,2,0,2.5,1.75
89,"<a href=""http://news.okezone.com/"">News</a>",['a'],0,1,2,0,2.5,2.25
90,"<a href=""http://economy.okezone.com/"">Finance</a>",['a'],0,1,2,0,2.5,2.5
91,"<a href=""http://lifestyle.okezone.com/"">Lifestyle</a>",['a'],0,1,2,0,2.5,2.5
92,"<a href=""http://celebrity.okezone.com/"">Celebrity</a>",['a'],0,1,2,0,2.5,2.5
93,"<a href=""http://bola.okezone.com/"">Bola</a>",['a'],0,1,2,0,2.5,2.5
94,"<a href=""http://haji.okezone.com/"">Haji</a>",['a'],0,1,2,0,2.5,2.5
95,"<a href=""http://muslim.okezone.com/"">Muslim</a>",['a'],0,1,2,0,2.5,2.5
96,"<a href=""http://sports.okezone.com/"">Sports</a>",['a'],0,1,2,0,2.5,2.5
97,"<a href=""http://techno.okezone.com/"">Techno</a>",['a'],0,1,2,0,2.5,2.5
98,"<a href=""http://lifestyle.okezone.com/travel/"">Travel</a>",['a'],0,1,2,0,2.5,2.5
99,"<a href=""http://lifestyle.okezone.com/food/"">Food</a>",['a'],0,1,2,0,2.5,2.5
100,"<a href=""http://lifestyle.okezone.com/health/"">Health</a>",['a'],0,1,2,0,2.5,2.5
101,"<a href=""http://news.okezone.com/autos/"">Autos</a>",['a'],0,1,2,0,2.5,2.5
102,"<a href=""http://foto.okezone.com/"">Foto</a>",['a'],0,1,2,0,2.5,2.5
103,"<a href=""http://video.okezone.com/"">Video</a>",['a'],0,1,2,0,2.5,2.55
104,"<a href=""http://rubik.okezone.com/"">Rubik</a>",['a'],0,1,2,0,2.5,2.6
105,"<a href=""http://warungkopi.okezone.com/"">Warung Kopi</a>",['a'],0,2,2,0,3.0,2.7
106,"<a href=""http://tv.okezone.com/"">TV</a>",['a'],0,1,2,0,2.5,2.6
107,"<a href=""http://metube.okezone.com/"">MeTube</a>",['a'],0,1,2,0,2.5,2.3
108,"<a href=""http://index.okezone.com/"">Indeks</a>",['a'],0,1,2,0,2.5,1.75
109,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.75
110,,[],0,0,1,0,0.0,0.25
111,,[],0,0,1,0,0.0,0.0
112,,[],0,0,1,0,0.0,0.0
113,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.0
114,,[],0,0,1,0,0.0,0.0
115,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.0
116,"<div class=""carousel slide media-carousel topheadnavipad"" id=""mediadesktop-tab""></div>",['div'],0,0,1,0,0.0,0.0
117,"<div class=""carousel-inner carousel-inner-desk""></div>",['div'],0,0,1,0,0.0,0.0
118,"<div class=""item xslidenw active"" id=""tab1""></div>",['div'],0,0,1,0,0.0,0.25
119,"<div class=""row""></div>",['div'],0,0,1,0,0.0,0.75
120,"<a href=""http://www.okezone.com/"">Okezone.com</a>",['a'],0,1,2,0,2.5,1.75
121,"<a href=""http://news.okezone.com/""> News</a>",['a'],0,1,2,0,2.5,2.25
122,"<a href=""http://economy.okezone.com/""> Finance</a>",['a'],0,1,2,0,2.5,2.5
123,"<a href=""http://lifestyle.okezone.com/""> Lifestyle</a>",['a'],0,1,2,0,2.5,2.5
124,"<a href=""http://celebrity.okezone.com/""> Celebrity</a>",['a'],0,1,2,0,2.5,2.5
125,"<a href=""http://bola.okezone.com/""> Bola</a>",['a'],0,1,2,0,2.5,2.5
126,"<a href=""http://haji.okezone.com/"">Haji</a>",['a'],0,1,2,0,2.5,2.5
127,"<a href=""http://muslim.okezone.com/"">Muslim</a>",['a'],0,1,2,0,2.5,2.5
128,"<a href=""http://sports.okezone.com/""> Sports</a>",['a'],0,1,2,0,2.5,2.5
129,"<a href=""http://techno.okezone.com/"">Techno</a>",['a'],0,1,2,0,2.5,2.25
130,"<a href=""http://lifestyle.okezone.com/travel/"">Travel</a>",['a'],0,1,2,0,2.5,1.75
131,,[],0,0,1,0,0.0,0.75
132,,[],0,0,1,0,0.0,0.25
133,"<div class=""item xslidenw"" id=""tab2""></div>",['div'],0,0,1,0,0.0,0.25
134,"<div class=""row""></div>",['div'],0,0,1,0,0.0,0.75
135,"<a href=""http://lifestyle.okezone.com/food/"">Food</a>",['a'],0,1,2,0,2.5,1.75
136,"<a href=""http://lifestyle.okezone.com/health/"">Health</a>",['a'],0,1,2,0,2.5,2.25
137,"<a href=""http://news.okezone.com/autos/"">Autos</a>",['a'],0,1,2,0,2.5,2.5
138,"<a href=""http://foto.okezone.com/"">Foto</a>",['a'],0,1,2,0,2.5,2.5
139,"<a href=""http://video.okezone.com/"">Video</a>",['a'],0,1,2,0,2.5,2.55
140,"<a href=""http://rubik.okezone.com/"">Rubik</a>",['a'],0,1,2,0,2.5,2.6
141,"<a href=""http://warungkopi.okezone.com/"">Warung Kopi</a>",['a'],0,2,2,0,3.0,2.7
142,"<a href=""http://tv.okezone.com/"">TV</a>",['a'],0,1,2,0,2.5,2.6
143,"<a href=""http://metube.okezone.com/"">MeTube</a>",['a'],0,1,2,0,2.5,2.3
144,"<a href=""http://index.okezone.com/"">Indeks</a>",['a'],0,1,2,0,2.5,1.75
145,,[],0,0,1,0,0.0,0.75
146,,[],0,0,1,0,0.0,0.25
147,,[],0,0,1,0,0.0,0.0
148,"<a class=""left toptv carousel-control"" data-slide=""next"" href=""#mediadesktop-tab""></a>",['a'],0,0,2,0,0.0,0.0
149,"<a class=""right toptv carousel-control"" data-slide=""prev"" href=""#mediadesktop-tab""></a>",['a'],0,0,2,0,0.0,0.0
150,,[],0,0,1,0,0.0,0.0
151,,[],0,0,1,0,0.0,0.0
152,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.0
153,"<div class=""container container-top-logo""></div>",['div'],0,0,1,0,0.0,0.0
154,"<div class=""img-top-logo""></div>",['div'],0,0,1,0,0.0,0.0
155,"<a alt=""News Okezone"" href=""http://news.okezone.com/"" title=""News Okezone""><img alt=""News Okezone"" data-pagespeed-url-hash=""694728089"" onload=""pagespeed.CriticalImages.checkImageForCriticality(this);"" src=""https://cdn.okezone.com/news/news_2016/img/news_logo.png""/></a>","['a', 'img']",0,0,4,0,0.0,0.0
156,,[],0,0,1,0,0.0,0.0
157,"<div class=""ads-top-logo""></div>",['div'],0,0,1,0,0.0,0.0
158,"<div id=""div-gpt-ad-1464083010412-0"" style=""height:90px; width:728px;""></div>",['div'],0,0,1,0,0.0,0.0
159,,[],0,0,0,0,0.0,0.0
160,,[],0,0,1,0,0.0,0.0
161,,[],0,0,1,0,0.0,0.0
162,,[],0,0,1,0,0.0,0.0
163,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.0
164,"<div class=""container container-top2-nav""></div>",['div'],0,0,1,0,0.0,0.0
165,"<div class=""container pad-0""></div>",['div'],0,0,1,0,0.0,0.0
166,"<div class=""navbar-inner""></div>",['div'],0,0,1,0,0.0,0.0
167,"<div class=""wrapper""></div>",['div'],0,0,1,0,0.0,0.45
168,"<ul class=""nav wp-nav""></ul>",['ul'],0,0,1,0,0.0,1.35
169,"<li><a href=""http://news.okezone.com/"">Home </a></li>","['li', 'a']",0,1,4,0,4.5,3.15
170,"<li><a href=""http://news.okezone.com/nasional/"">Nasional</a></li>","['li', 'a']",0,1,4,0,4.5,4.05
171,"<li><a href=""http://news.okezone.com/megapolitan/"">Megapolitan</a></li>","['li', 'a']",0,1,4,0,4.5,4.5
172,"<li><a href=""http://news.okezone.com/international/"">International</a></li>","['li', 'a']",0,1,4,0,4.5,4.5
173,"<li><a href=""http://news.okezone.com/nusantara/"">Nusantara</a></li>","['li', 'a']",0,1,4,0,4.5,4.5
174,"<li><a href=""http://news.okezone.com/kampus/"">Kampus</a></li>","['li', 'a']",0,1,4,0,4.5,4.5
175,"<li><a href=""http://news.okezone.com/autos/"">Autos</a></li>","['li', 'a']",0,1,4,0,4.5,4.6
176,"<li><a href=""http://news.okezone.com/tokoh/"">Tokoh</a></li>","['li', 'a']",0,1,4,0,4.5,4.7
177,"<li><a href=""http://news.okezone.com/roadtoaussie"">Road To Aussie</a></li>","['li', 'a']",0,3,4,0,5.5,4.9
178,"<li><a href=""http://rubik.okezone.com/hashtag/Opini"">Opini</a></li>","['li', 'a']",0,1,4,0,4.5,4.7
179,"<li><a href=""http://news.okezone.com/foto/"">Foto</a></li>","['li', 'a']",0,1,4,0,4.5,4.6
180,"<li><a href=""http://news.okezone.com/video/"">Video</a></li>","['li', 'a']",0,1,4,0,4.5,4.05
181,"<li><a href=""http://news.okezone.com/index/"">Indeks</a></li>","['li', 'a']",0,1,4,0,4.5,3.15
182,,[],0,0,1,0,0.0,1.35
183,,[],0,0,1,0,0.0,0.45
184,"<div class=""wrapper1""></div>",['div'],0,0,1,0,0.0,0.0
185,"<div class=""carousel slide media-carousel media-carousel-break"" id=""medianavtop""></div>",['div'],0,0,1,0,0.0,0.0
186,"<div class=""carousel-inner carousel-inner-break carousel-inner-navmenu""></div>",['div'],0,0,1,0,0.0,0.0
187,"<div class=""item active"" id=""tab1""></div>",['div'],0,0,1,0,0.0,0.25
188,"<div class=""row""></div>",['div'],0,0,1,0,0.0,0.75
189,"<a href=""http://news.okezone.com/"">Home</a>",['a'],0,1,2,0,2.5,1.75
190,"<a href=""http://news.okezone.com/nasional/"">Nasional</a>",['a'],0,1,2,0,2.5,2.25
191,"<a href=""http://news.okezone.com/megapolitan/"">Megapolitan</a>",['a'],0,1,2,0,2.5,2.5
192,"<a href=""http://news.okezone.com/international/"">International</a>",['a'],0,1,2,0,2.5,2.5
193,"<a href=""http://news.okezone.com/nusantara/"">Nusantara</a>",['a'],0,1,2,0,2.5,2.25
194,"<a href=""http://news.okezone.com/kampus/"">Kampus</a>",['a'],0,1,2,0,2.5,1.75
195,,[],0,0,1,0,0.0,0.75
196,,[],0,0,1,0,0.0,0.25
197,"<div class=""item"" id=""tab2""></div>",['div'],0,0,1,0,0.0,0.25
198,"<div class=""row""></div>",['div'],0,0,1,0,0.0,0.75
199,"<a href=""http://news.okezone.com/autos/"">Autos</a>",['a'],0,1,2,0,2.5,1.85
200,"<a href=""http://news.okezone.com/tokoh/"">Tokoh</a>",['a'],0,1,2,0,2.5,2.45
201,"<a href=""http://news.okezone.com/roadtoaussie"">Road To Aussie</a>",['a'],0,3,2,0,3.5,2.9
202,"<a href=""http://rubik.okezone.com/hashtag/Opini"">Opini</a>",['a'],0,1,2,0,2.5,2.7
203,"<a href=""http://news.okezone.com/foto/"">Foto</a>",['a'],0,1,2,0,2.5,2.6
204,"<a href=""http://news.okezone.com/video/"">Video</a>",['a'],0,1,2,0,2.5,2.25
205,"<a href=""http://news.okezone.com/index/"">Indeks</a>",['a'],0,1,2,0,2.5,1.75
206,,[],0,0,1,0,0.0,0.75
207,,[],0,0,1,0,0.0,0.25
208,,[],0,0,1,0,0.0,0.0
209,"<a class=""left topnav carousel-control"" data-slide=""next"" href=""#medianavtop""></a>",['a'],0,0,2,0,0.0,0.0
210,"<a class=""right topnav carousel-control"" data-slide=""prev"" href=""#medianavtop""></a>",['a'],0,0,2,0,0.0,0.0
211,,[],0,0,1,0,0.0,0.0
212,,[],0,0,1,0,0.0,0.0
213,"<div class=""wrapper2""></div>",['div'],0,0,1,0,0.0,0.0
214,"<ul class=""nav wp-nav""></ul>",['ul'],0,0,1,0,0.0,0.0
215,"<li class=""sso""><a class=""sso"" href=""https://id.okezone.com/oauth/authorize?response_type=code&amp;client_id=17b4b3af63fbcddca1c998e134690de69a8d2721c23c046be9cbdb79eeb4778a&amp;redirect_uri=http%3A%2F%2Fnews.okezone.com&amp;back_to=http%3A%2F%2Fnews.okezone.com%2Fread%2F2016%2F10%2F09%2F338%2F1510083%2Flagi-cari-makan-pemuda-cipayung-tewas-ditembak-otk-di-bekasi""></a></li>","['li', 'a']",0,0,4,0,0.0,0.0
216,"<li class=""search""><a class=""search"" id=""srcbtn""></a></li>","['li', 'a']",0,0,4,0,0.0,0.0
217,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.0
218,,[],0,0,1,0,0.0,0.0
219,,[],0,0,1,0,0.0,0.0
220,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.0
221,"<div class=""col-md-12"" id=""srcform""></div>",['div'],0,0,1,0,0.0,0.0
222,"<form action=""http://search.okezone.com/search/""></form>",['form'],0,0,1,0,0.0,0.0
223,"<input class=""inp"" id=""textfield"" name=""q"" placeholder=""Search Okezone"" type=""text"" value=""""/>",['input'],0,0,1,0,0.0,0.0
224,"<input name=""highlight"" type=""hidden"" value=""1""/>",['input'],0,0,1,0,0.0,0.0
225,"<input name=""sort"" type=""hidden"" value=""desc""/>",['input'],0,0,1,0,0.0,0.0
226,"<input name=""start"" type=""hidden"" value=""0""/>",['input'],0,0,1,0,0.0,0.0
227,,[],0,0,5,0,0.0,0.0
228,,[],0,0,1,0,0.0,0.0
229,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.0
230,,[],0,0,1,0,0.0,0.0
231,,[],0,0,1,0,0.0,0.0
232,,[],0,0,1,0,0.0,0.0
233,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.0
234,"<div class=""container container-ads-topmenu"" style=""position: relative;""></div>",['div'],0,0,1,0,0.0,0.0
235,,[],0,0,0,0,0.0,0.0
236,,[],0,0,0,0,0.0,0.0
237,,[],0,0,0,0,0.0,0.0
238,"<div id=""div-gpt-ad-1464082953829-0"" style=""height:auto; width:auto;""></div>",['div'],0,0,1,0,0.0,0.0
239,,[],0,0,0,0,0.0,0.0
240,,[],0,0,1,0,0.0,0.0
241,,[],0,0,1,0,0.0,0.0
242,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.0
243,"<div class=""container container-body-wp""></div>",['div'],0,0,1,0,0.0,0.0
244,"<div class=""col-md-8 col-md-body-left no-padding""></div>",['div'],0,0,1,0,0.0,0.45
245,"<ul class=""breadcrumb""></ul>",['ul'],0,0,1,0,0.0,1.35
246,"<li><a href=""http://www.okezone.com"">Home</a></li>","['li', 'a']",0,1,4,0,4.5,3.5
247,"<li><a href=""http://news.okezone.com/"">News</a></li>","['li', 'a']",0,1,4,0,4.5,4.3
248,"<li class=""bractive"">Megapolitan</li>",['li'],1,0,7,0,8.0,4.55
249,,[],0,0,0,0,0.0,3.25
250,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,4.6
251,"<div class=""meta-post""><p><time>Minggu, 9 Oktober 2016 - 14:33 wib</time></p></div>","['div', 'p', 'time']",7,0,6,1,12.0,7.6
252,"<div class=""news-title""><h1>Lagi Cari Makan, Pemuda Cipayung Tewas Ditembak OTK di Bekasi</h1></div>","['div', 'h1']",10,0,4,0,14.0,8.0
253,"<div class=""news-detail""></div>",['div'],0,0,1,0,0.0,4.0
254,"<div class=""detail-img"" id=""imageCheckWidth""></div>",['div'],0,0,1,0,0.0,1.4
255,"<div style=""position:relative;""></div>",['div'],0,0,1,0,0.0,0.0
256,"<img alt=""Ilustrasi (Okezone)"" data-pagespeed-url-hash=""1847271818"" id=""imgCheck"" itemprop=""image"" onload=""getImgSize()"" src=""https://img.okezone.com/content/2016/10/09/338/1510083/lagi-cari-makan-pemuda-cipayung-tewas-ditembak-otk-di-bekasi-KdlkINHiQx.jpg""/>",['img'],0,0,1,0,0.0,0.3
257,"<div class=""caption-img-ab""></div>",['div'],0,0,1,0,0.0,0.6
258,<p>Ilustrasi (Okezone)</p>,['p'],2,0,2,1,3.0,1.2
259,,[],0,0,1,0,0.0,0.6
260,,[],0,0,2,0,0.0,0.3
261,,[],0,0,1,0,0.0,0.0
262,"<div class=""clearfix""></div>",['div'],0,0,2,0,0.0,0.0
263,"<div class=""banner-belt300x250""></div>",['div'],0,0,1,0,0.0,0.0
264,"<div id=""div-gpt-ad-1464083092952-0"" style=""height:90px; width:728px;""></div>",['div'],0,0,1,0,0.0,0.0
265,,[],0,0,0,0,0.0,0.0
266,,[],0,0,1,0,0.0,0.0
267,,[],0,0,1,0,0.0,0.0
268,"<div class=""author-and-share""></div>",['div'],0,0,1,0,0.0,0.0
269,"<div class=""author ""></div>",['div'],0,0,1,0,0.0,0.0
270,"<div class=""reporter""></div>",['div'],0,0,2,0,0.0,0.3
271,"<div class=""nmreporter""></div>",['div'],0,0,1,0,0.0,0.9
272,<div>Djamhari</div>,['div'],1,0,2,0,3.0,1.8
273,<span>Jurnalis</span>,['span'],1,0,2,0,3.0,1.8
274,,[],0,0,1,0,0.0,0.9
275,,[],0,0,1,0,0.0,0.3
276,"<div class=""r""></div>",['div'],0,0,1,0,0.0,0.0
277,"<div class=""comcount""></div>",['div'],0,0,1,0,0.0,0.5
278,"<a class=""linkname"" href=""#comment""></a>",['a'],0,0,1,0,0.0,1.0
279,<b>4</b><span>Komentar</span>,"['b', 'span']",1,0,4,0,5.0,2.0
280,,[],0,0,1,0,0.0,1.0
281,,[],0,0,1,0,0.0,0.5
282,"<div class=""sosmed""></div>",['div'],0,0,1,0,0.0,0.0
283,"<input id=""sosmed_title"" type=""hidden"" value=""Lagi Cari Makan, Pemuda Cipayung Tewas Ditembak OTK di Bekasi""/>",['input'],0,0,1,0,0.0,0.0
284,"<div id=""share-url"" style=""display:none;"" text=""Lagi Cari Makan, Pemuda Cipayung Tewas Ditembak OTK di Bekasi"" url=""http://news.okezone.com/read/2016/10/09/338/1510083/lagi-cari-makan-pemuda-cipayung-tewas-ditembak-otk-di-bekasi""></div>",['div'],0,0,2,0,0.0,0.55
285,<ul></ul>,['ul'],0,0,1,0,0.0,1.65
286,"<li><a class=""sh-fb-ab"" id=""facebook-share"" rel=""nofollow"" style=""cursor:pointer;"">Share on Facebook</a></li>","['li', 'a']",0,3,4,0,5.5,3.85
287,"<li><a class=""sh-tw-ab"" id=""twitter-share"" rel=""nofollow"" style=""cursor:pointer;"">Share on Twitter</a></li>","['li', 'a']",0,3,4,0,5.5,4.95
288,"<li><a class=""sh-gp-ab"" id=""google-share"" rel=""nofollow"" style=""cursor:pointer;"">Share on Google</a></li>","['li', 'a']",0,3,4,0,5.5,4.95
289,"<li><a class=""sh-pt-ab"" id=""pinterest-share"" rel=""nofollow"" style=""cursor:pointer;"">Share on Pinterest</a></li>","['li', 'a']",0,3,4,0,5.5,3.85
290,"<div class=""clear""></div>",['div'],0,0,2,0,0.0,1.65
291,,[],0,0,1,0,0.0,0.55
292,,[],0,0,2,0,0.0,0.25
293,"<div class=""settingfont""></div>",['div'],0,0,1,0,0.0,0.75
294,"<a class=""font-button inactive minus"" href=""javascript:void(0)"" title=""Huruf kecil"">A</a>",['a'],0,1,2,0,2.5,1.75
295,"<a class=""font-button active normal"" href=""javascript:void(0)"" title=""Huruf normal"">A</a>",['a'],0,1,2,0,2.5,2.0
296,"<a class=""font-button inactive plus"" href=""javascript:void(0)"" title=""Huruf besar"">A</a>",['a'],0,1,2,0,2.5,1.75
297,,[],0,0,1,0,0.0,0.75
298,,[],0,0,1,0,0.0,0.25
299,"<div class=""clear""></div>",['div'],0,0,2,0,0.0,0.0
300,,[],0,0,1,0,0.0,0.0
301,"<div class=""detail-content""></div>",['div'],0,0,1,0,0.0,0.0
302,"<div class=""detads""></div>",['div'],0,0,1,0,0.0,0.0
303,"<div id=""div-gpt-ad-1464083439748-0"" style=""height:600px; width:160px;""></div>",['div'],0,0,1,0,0.0,0.0
304,,[],0,0,0,0,0.0,0.0
305,,[],0,0,1,0,0.0,0.0
306,,[],0,0,1,0,0.0,0.0
307,"<div class=""detnews""></div>",['div'],0,0,1,0,0.0,4.7
308,"<div class=""dtlnews"" id=""contentx""></div>",['div'],0,0,1,0,0.0,14.7
309,"<p><strong>BEKASI - </strong>Dua pemuda asal Cipayung, Jakarta Timur, ditembak orang tak dikenal (OTK) saat melintas dengan berbonceng satu sepeda motor di depan Gang H Puro, RT 05 RW 03, Jatimekar, Jatiasih, Kota Bekasi, Jawa Barat. Seorang korban bernama Tribowo (20) tewas dengan dua luka tembak.</p>","['p', 'strong']",45,0,3,1,47.0,29.8
310,"<p>Peristiwa itu terjadi, Minggu (9/10/2016) sekira pukul 04.00 WIB. Jenazah Tribowo warga Jalan Suralaya Dalam III, RT 03 RW 04, Cilangkap, Cipayung, dibawa ke Rumah Sakit Polri, Kramatjati, Jakarta Timur, untuk divisum. Sementara teman korban, Jatimiko (15) harus dirawat karena tubuhnya terseret ke badan jalan saat sepeda motornya jatuh usai ditembak pelaku.<div class=""wrap-rekomen""></div></p>","['p', 'div']",52,0,2,1,53.0,31.4
311,"<div class=""title-rekomen"">BERITA REKOMENDASI</div>",['div'],2,0,2,0,4.0,19.55
312,"<hr class=""rekomen-line""/>",['hr'],0,0,1,0,0.0,14.0
